Name	TPM_Tb148_quant	TPM_Tb149_quant	TPM_Tb150_quant	TPM_Tb151_quant	TPM_Tb152_quant	TPM_Tb153_quant
MSTRG.12141.1	0.000000	0.206126	2.664665	2.073935	0.000000	0.000000
MSTRG.12141.2	2.156965	1.410525	0.000000	0.000000	1.230780	2.270767
KWMTBOMO13305.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13306.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12142.2	0.991497	3.584930	1.855183	0.286656	0.275666	0.981587
KWMTBOMO13307.mrna1	2.484258	0.326614	1.693828	4.519567	1.473667	2.304935
MSTRG.12142.3	0.000000	0.000000	0.000000	0.000000	1.113233	0.000000
MSTRG.12144.1	0.841890	1.087232	1.265535	0.792305	1.283935	0.680893
MSTRG.12144.2	0.152493	0.057945	0.438711	0.212178	0.054725	0.078043
MSTRG.12144.3	1.042027	1.305309	1.135190	0.652073	0.497122	1.447002
KWMTBOMO13308.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13309.mrna1	0.000000	0.000000	1.352739	1.026159	0.347446	0.622355
MSTRG.12144.6	0.694402	2.627287	1.317385	1.062569	0.971804	0.724202
KWMTBOMO13310.mrna1	11.061333	9.839663	4.366253	11.158287	2.235403	14.528021
MSTRG.12145.1	23.667629	22.986955	28.497101	27.243568	27.176859	27.977893
KWMTBOMO13311.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13312.mrna1	0.000000	0.000000	0.000000	0.000000	0.051382	0.016289
MSTRG.12147.2	0.000000	0.000000	0.107405	0.138952	0.000000	0.160472
MSTRG.12146.1	0.155846	0.187292	0.260779	0.130884	0.146542	0.343256
MSTRG.12149.1	6.365785	0.664556	7.565005	2.802337	4.334153	0.000000
KWMTBOMO13313.mrna1	41.910692	39.522782	39.466995	40.807605	38.671468	48.708804
MSTRG.12149.2	0.000000	0.000000	2.913844	4.979895	0.000000	0.000000
MSTRG.12149.3	0.000000	0.791226	0.000000	0.000000	0.622667	0.000000
MSTRG.12148.1	5.980752	3.267935	7.551911	3.769832	2.681026	4.557628
MSTRG.12152.1	0.333822	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12152.2	2.402562	2.482278	3.291061	3.119561	2.169825	4.362320
MSTRG.12152.3	3.612281	3.756238	4.252302	4.917709	2.457551	3.499527
KWMTBOMO13314.mrna1	1.742073	1.670045	0.000000	1.634214	4.225075	2.204095
KWMTBOMO13315.mrna1	0.449630	3.581800	5.151892	1.240103	1.783683	4.319009
MSTRG.12150.1	5.500039	7.142669	6.892445	5.848245	4.599322	6.322699
KWMTBOMO13316.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12151.1	0.401982	0.373655	0.909177	0.000000	0.000000	0.950276
MSTRG.12160.1	4.114655	5.817804	4.828499	6.662953	1.921832	8.199835
MSTRG.12160.2	0.000000	0.000000	0.380571	0.726023	0.749079	0.000000
KWMTBOMO13317.mrna1	5.725230	8.743337	16.720175	4.506789	7.318493	5.969476
MSTRG.12160.3	7.634177	7.982243	9.183309	8.975006	4.623058	9.165573
MSTRG.12161.1	4.424332	5.789590	8.075001	7.209278	5.860070	10.691288
KWMTBOMO13318.mrna1	0.799258	1.473019	2.799172	0.985749	1.251707	2.651740
MSTRG.12158.2	0.164030	0.160629	0.000000	17.255153	15.746140	12.108757
MSTRG.12158.3	0.000000	0.000000	0.000000	0.000000	0.030554	0.000000
MSTRG.12158.4	0.000000	0.110241	0.129233	0.058692	0.000000	0.087172
MSTRG.12158.1	0.000000	0.000000	0.000000	0.453041	0.451989	1.542970
