Name	TPM_Tb154_quant	TPM_Tb155_quant	TPM_Tb156_quant	TPM_Tb157_quant	TPM_Tb158_quant	TPM_Tb159_quant
MSTRG.1.1	0.168280	0.154708	0.323125	0.063592	0.013344	0.055944
KWMTBOMO16472.mrna1	0.000000	0.000000	0.000000	1.187455	0.000000	0.000000
MSTRG.5.1	0.075371	0.040829	0.118058	0.310101	0.028364	0.034364
MSTRG.2.1	1.755633	0.000000	11.702218	0.000000	0.000000	0.000000
MSTRG.4.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16473.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.6.3	0.000000	0.000000	0.000000	0.000000	0.000000	0.135376
MSTRG.6.4	0.000000	0.017980	0.000000	0.000000	0.000000	0.000000
MSTRG.6.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.6.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.6.5	0.000000	0.000000	0.144921	0.000000	0.000000	0.232283
MSTRG.6.6	0.000000	0.000000	0.000000	0.041437	0.000000	0.000000
KWMTBOMO16474.mrna1	0.000000	0.000000	0.000000	0.082748	0.000000	0.000000
MSTRG.7.1	0.000000	0.015962	0.027863	0.000000	0.000000	0.000000
MSTRG.7.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.7.3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.8.1	0.921755	0.503758	1.142197	1.947712	0.483811	1.714153
MSTRG.8.2	11.552974	12.422144	13.582270	19.325901	13.615630	17.368433
KWMTBOMO16475.mrna1	23.709728	23.796774	33.084726	31.057813	23.626228	37.239231
MSTRG.9.1	0.474795	0.000000	0.000000	0.000000	0.083942	0.000000
MSTRG.9.2	0.000000	0.412837	0.362780	0.000000	0.000000	0.371301
MSTRG.9.3	2.648875	1.798736	3.405990	0.954106	0.879132	0.000000
KWMTBOMO16476.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.694401
MSTRG.9.5	0.568337	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.9.6	0.000000	0.182519	0.200301	0.075128	0.000000	0.590535
KWMTBOMO16477.mrna1	1.891518	0.990752	2.281717	0.000000	0.000000	0.000000
MSTRG.11.1	0.000000	0.074119	0.000000	0.087677	0.000000	0.000000
MSTRG.12.1	3.447643	3.348254	5.340042	0.000000	0.532850	1.090368
MSTRG.12.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12.5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12.4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12.6	0.000000	0.000000	0.000000	0.000000	0.000000	0.046018
MSTRG.12.3	1.280096	1.696766	2.562684	0.639799	0.417439	0.174466
MSTRG.12.7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12.8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12.9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12.10	0.000000	0.000000	0.296456	0.000000	0.000000	0.000000
MSTRG.12.11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12.12	1.221161	0.566616	0.000000	0.486248	0.429724	0.158190
KWMTBOMO16478.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16479.mrna1	0.000000	0.000000	0.755817	0.000000	0.000000	0.322070
MSTRG.10.1	0.228920	0.074716	0.187295	0.058489	0.055978	0.121869
MSTRG.13.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.13.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16480.mrna1	31.224674	23.014270	25.192004	11.961470	8.305902	10.973091
MSTRG.14.1	0.485788	0.358244	0.327803	0.463986	0.197831	0.533498
KWMTBOMO16481.mrna1	0.000000	0.000000	18.880974	0.000000	2.944126	3.517730
MSTRG.15.2	87.765525	87.349139	98.242516	57.391630	46.577591	56.209379
MSTRG.15.3	3.485799	3.186184	5.931434	0.502305	1.220080	1.309649
MSTRG.16.1	0.145000	0.072125	0.000000	0.156439	0.000000	0.022917
MSTRG.21.1	1.379200	0.284869	0.387878	22.650370	16.150156	26.413500
MSTRG.21.2	0.000000	0.000000	0.000000	19.786238	8.558011	10.107246
KWMTBOMO16482.mrna1	0.726603	0.389390	0.737063	0.760011	0.816377	0.740409
MSTRG.21.3	0.580795	0.381317	0.614976	0.061968	0.194475	0.233678
MSTRG.21.4	0.076652	0.113285	0.000000	0.055928	0.102362	0.207765
KWMTBOMO16483.mrna1	0.119669	0.072724	0.000000	0.000000	0.186639	0.000000
MSTRG.21.6	0.241445	0.236846	0.633452	0.115788	1.033632	2.566663
MSTRG.21.7	1.128031	2.082202	2.074956	0.000000	10.737854	0.000000
KWMTBOMO16484.mrna1	10.737869	9.403665	31.401433	714.144247	680.698030	768.403773
MSTRG.19.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.20.1	0.000000	0.000000	0.000000	0.077000	0.000000	0.096176
MSTRG.17.1	1.031317	1.108877	0.610704	0.686158	0.000000	0.359995
KWMTBOMO16485.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16486.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16487.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16488.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16489.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16490.mrna1	0.000000	0.000000	0.040498	0.070298	0.000000	0.000000
KWMTBOMO16491.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.23.1	2.959816	2.140659	5.495237	0.000000	0.000000	1.105943
MSTRG.24.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16492.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16493.mrna1	0.094660	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.27.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16494.mrna1	0.000000	0.000000	0.000000	0.000000	0.052352	0.110629
KWMTBOMO16495.mrna1	0.000000	0.000000	0.111687	0.192588	0.271445	0.351688
KWMTBOMO16496.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16497.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.35.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.30.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16498.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16499.mrna1	0.203832	0.213214	0.125429	0.072275	0.000000	0.030445
KWMTBOMO16500.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.32.1	1.097530	0.396244	0.000000	0.000000	0.777848	0.000000
KWMTBOMO16501.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16502.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16503.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.33.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.37.1	0.000000	0.000000	0.081700	0.192542	0.000000	0.000000
KWMTBOMO16504.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16505.mrna1	0.000000	0.000000	0.000000	0.098083	0.056257	0.042740
MSTRG.38.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.39.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16506.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16507.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16508.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.42.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16509.mrna1	0.098614	0.185050	0.491506	0.164320	0.397276	0.203995
KWMTBOMO16510.mrna1	0.000000	0.000000	0.000000	0.000000	0.499809	0.000000
MSTRG.44.1	0.403703	0.221407	0.919361	0.345686	0.389835	0.216129
MSTRG.44.2	0.866936	0.000000	0.246615	0.214138	0.000000	0.307655
KWMTBOMO16511.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16512.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16513.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16514.mrna1	0.000000	0.000000	0.000000	0.043116	0.026230	0.000000
MSTRG.46.1	0.000000	0.000000	3.327372	0.000000	0.000000	3.179945
KWMTBOMO16515.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.045300
MSTRG.47.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16516.mrna1	0.000000	0.000000	0.000000	0.603774	0.227031	0.275973
KWMTBOMO16517.mrna1	0.031675	0.000000	0.030606	0.250326	0.301991	1.006338
MSTRG.50.1	78.984732	71.806652	85.220537	17.922695	19.501607	10.913749
MSTRG.50.2	1.035503	0.686120	1.047386	0.293560	0.280146	0.311320
MSTRG.50.3	3.012371	2.412709	6.389726	3.968888	3.430766	2.841558
MSTRG.51.1	3.227661	2.933893	2.426418	1.834118	2.041940	1.047255
KWMTBOMO16518.mrna1	7.201755	11.746757	4.100207	1.982308	9.589918	2.138003
KWMTBOMO16519.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.52.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.52.2	0.000000	0.000000	0.000000	0.233063	0.449947	0.000000
MSTRG.52.3	0.000000	0.000000	0.085222	0.000000	0.000000	0.000000
KWMTBOMO16520.mrna1	0.215762	0.115931	0.651223	0.000000	0.000000	0.964227
MSTRG.53.1	14.532579	17.705456	25.788054	11.280681	10.623614	16.698162
MSTRG.60.1	0.540625	0.238760	0.699860	0.331588	0.324254	0.603506
MSTRG.60.3	0.000000	0.024125	0.000000	2.300048	1.008434	1.003683
MSTRG.60.2	0.743147	0.529446	0.727814	2.708698	1.866040	1.857489
KWMTBOMO16521.mrna1	0.173283	0.390270	1.088838	11.152802	6.950402	7.723953
MSTRG.55.1	0.000000	0.000000	0.035584	0.000000	0.039433	0.000000
MSTRG.54.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.049451
MSTRG.56.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.57.1	0.000000	0.820162	0.000000	1.167189	0.000000	0.000000
MSTRG.59.1	0.000000	0.000000	0.000000	0.072520	1.293658	0.135220
KWMTBOMO16522.mrna1	0.000000	0.252339	0.000000	0.000000	0.000000	0.232773
MSTRG.58.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16523.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16524.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.61.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16525.mrna1	0.646624	0.218799	0.364325	0.150369	0.101318	0.168400
KWMTBOMO16526.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.64.1	0.000000	0.000000	0.000000	0.000000	0.285440	0.000000
MSTRG.64.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.64.6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.64.7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.64.5	0.000000	0.000000	0.405103	0.000000	0.000000	0.000000
MSTRG.64.3	0.000000	0.000000	0.000000	0.000000	0.582285	0.000000
MSTRG.64.4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.64.8	0.000000	0.887251	0.000000	0.000000	0.000000	0.000000
MSTRG.64.9	0.000000	0.000000	1.397119	0.000000	0.347248	0.000000
MSTRG.64.10	5.411899	4.957754	1.246001	2.793141	2.283574	2.699601
KWMTBOMO16527.mrna1	4.410269	5.133063	3.847627	0.738995	0.386917	1.007507
MSTRG.67.2	11.561413	8.190428	10.155042	1.788404	1.113596	1.236904
MSTRG.68.1	1.583126	1.177401	3.049608	0.583184	2.197977	2.920357
MSTRG.68.2	4.610421	0.000000	5.059820	2.758538	0.000000	0.000000
KWMTBOMO16528.mrna1	0.000000	2.585970	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16529.mrna1	0.941708	0.808394	0.414018	0.478854	0.485510	0.553084
KWMTBOMO16530.mrna1	0.159484	0.191589	0.077197	0.066623	0.166866	0.140597
KWMTBOMO16531.mrna1	0.147448	0.134629	0.099687	0.106726	0.000000	0.090863
KWMTBOMO16532.mrna1	5.467371	5.293391	5.417252	2.048182	2.428320	2.450023
KWMTBOMO16533.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.73.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.74.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16534.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.74.3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.74.4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.75.1	9.397945	9.616504	11.989341	15.837870	21.364753	24.745303
KWMTBOMO16535.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.71.1	0.000000	0.153609	0.000000	0.000000	0.000000	0.271408
KWMTBOMO16536.mrna1	0.000000	0.032036	0.081434	0.000000	0.000000	0.000000
KWMTBOMO16537.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.76.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16538.mrna1	0.120268	0.055790	0.422712	1.855503	2.209166	6.225538
KWMTBOMO16539.mrna1	0.000000	0.000000	0.000000	0.041971	0.000000	0.000000
KWMTBOMO16542.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.78.1	9.183413	0.000000	10.027550	0.000000	6.607468	0.000000
MSTRG.80.1	0.000000	2.056272	1.765415	0.000000	0.000000	0.000000
KWMTBOMO16540.mrna1	0.070232	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.79.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16541.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16545.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.81.1	0.991245	0.000000	0.648026	0.000000	0.000000	0.000000
MSTRG.82.1	0.000000	0.000000	0.038430	0.000000	0.000000	0.059224
KWMTBOMO16546.mrna1	0.000000	0.000000	0.000000	0.037099	0.000000	0.000000
KWMTBOMO16547.mrna1	0.000000	0.063460	0.000000	0.149963	0.285480	0.000000
KWMTBOMO16548.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.85.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16549.mrna1	1.807200	1.295969	1.525590	0.000000	0.000000	0.034543
MSTRG.87.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16550.mrna1	0.227662	0.108991	0.037898	0.000000	0.000000	0.000000
KWMTBOMO16551.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16543.mrna1	0.835183	0.944340	1.313674	1.158676	1.179242	1.558304
MSTRG.89.1	0.037748	0.034439	0.000000	0.457044	0.052923	0.109859
KWMTBOMO16544.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.89.3	0.000000	0.000000	0.000000	0.070492	0.000000	0.031120
MSTRG.90.1	0.331832	0.075612	0.104898	0.000000	0.114932	0.079576
KWMTBOMO16552.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.91.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.91.3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.91.4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.91.5	0.000000	0.000000	0.000000	0.000000	0.041258	0.000000
KWMTBOMO16553.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16554.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.94.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.95.1	11.776964	7.443284	12.168789	9.798961	10.054366	9.821569
MSTRG.96.1	5.948053	4.686838	8.488020	0.427228	4.039672	0.934762
MSTRG.92.1	0.389565	0.073689	0.102451	0.217161	0.155197	0.037034
KWMTBOMO16558.mrna1	0.013092	0.000000	0.000000	0.014485	0.000000	0.000000
MSTRG.97.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16559.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16560.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.100.1	0.127506	0.212231	0.317616	0.219403	0.524806	0.345433
MSTRG.104.1	0.161767	0.153490	0.430030	10.392469	7.584380	11.425931
MSTRG.104.2	1.062231	0.000000	2.126273	12.290102	10.793174	15.111531
KWMTBOMO16561.mrna1	0.000000	1.434680	0.000000	16.093289	16.850363	13.096352
MSTRG.104.4	0.000000	0.000000	0.000000	0.985434	0.400438	1.085811
MSTRG.104.5	0.355289	0.080987	1.486034	11.270977	7.883459	8.023780
MSTRG.101.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.105.1	0.042294	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16562.mrna1	0.000000	0.000000	0.000000	0.162528	0.000000	0.227935
MSTRG.105.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.105.4	0.000000	0.033188	0.048585	0.000000	0.083378	0.049110
MSTRG.105.5	0.000000	0.000000	2.311960	0.000000	1.731897	1.800036
MSTRG.102.1	0.000000	0.000000	0.000000	0.000000	0.078875	0.000000
MSTRG.103.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.258885
KWMTBOMO16563.mrna1	0.809791	1.019226	0.520074	2.020652	2.160517	1.889844
MSTRG.108.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16564.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.107.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16565.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.110.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16566.mrna1	0.000000	0.711168	0.707870	0.191743	0.000000	0.000000
KWMTBOMO16567.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16569.mrna1	0.000000	0.032008	0.056602	0.000000	0.000000	0.000000
KWMTBOMO16570.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.112.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16571.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16572.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.114.1	5.583062	2.475522	0.929952	0.833945	0.453966	0.119001
KWMTBOMO16573.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16574.mrna1	2.244112	0.682841	1.103563	0.297521	0.000000	0.000000
KWMTBOMO16576.mrna1	0.009260	0.000000	0.000000	0.000000	0.026465	0.000000
MSTRG.116.1	0.152521	0.055271	0.248154	0.066605	0.000000	0.148359
MSTRG.117.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.118.1	0.076927	0.030575	0.050441	0.039138	0.071789	0.018265
KWMTBOMO16579.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16580.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16577.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.121.1	0.798336	2.702085	5.055414	2.499374	1.826891	1.366865
KWMTBOMO16578.mrna1	0.000000	0.000000	0.078942	0.028912	0.000000	0.024382
MSTRG.122.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16581.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16582.mrna1	0.138622	0.082814	0.836613	0.110296	0.149187	0.152549
MSTRG.123.1	2.666374	7.287191	5.036953	4.348789	3.621661	2.953796
MSTRG.125.1	0.197291	0.000000	0.185929	0.079322	0.045201	0.039899
KWMTBOMO16583.mrna1	0.000000	0.000000	0.000000	0.180626	0.000000	0.000000
KWMTBOMO16593.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16594.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16595.mrna1	2.480711	2.973364	6.987006	0.381960	1.202519	0.835937
MSTRG.129.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.129.2	0.070710	0.020940	0.000000	0.000000	0.043370	0.000000
KWMTBOMO16596.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	5.473917
MSTRG.129.4	0.682090	0.000000	1.700060	0.404007	0.000000	0.000000
KWMTBOMO16597.mrna1	2.930933	0.253553	2.750358	0.957990	0.000000	0.950710
MSTRG.138.1	0.273836	0.099543	0.116004	0.000000	0.000000	0.000000
MSTRG.138.2	0.000000	0.000000	0.000000	0.731678	0.167190	0.241522
KWMTBOMO16598.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.139.2	0.000000	0.000000	0.000000	0.638156	0.473834	0.000000
MSTRG.139.1	0.344221	0.050731	0.069191	0.000000	0.060575	0.129000
MSTRG.139.3	1.886230	1.523143	2.256108	0.392606	0.000000	0.898968
KWMTBOMO16599.mrna1	1.244532	1.577869	3.549061	0.000000	0.000000	0.682888
MSTRG.140.1	161.302107	209.836118	145.186459	54.350815	34.998613	35.718270
MSTRG.130.1	9.987885	7.905494	11.079122	0.297905	0.089654	0.158258
MSTRG.130.2	104.621001	119.969587	106.929917	18.604009	15.379705	17.471425
KWMTBOMO16600.mrna1	128.583366	135.641356	162.074805	30.163311	21.386573	28.385108
KWMTBOMO16601.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.131.2	1.615076	1.468346	2.322670	0.000000	0.000000	0.000000
KWMTBOMO16602.mrna1	8.632855	7.793131	9.357738	3.992938	3.327067	3.306316
MSTRG.133.1	0.069516	0.000000	0.117193	0.000000	0.000000	0.088749
MSTRG.134.1	1.372527	0.781469	2.121979	0.189441	0.549014	0.348487
MSTRG.135.1	0.028922	0.041191	0.174565	0.164919	0.043049	0.050963
MSTRG.136.1	0.100887	0.073896	0.070657	1.070685	1.275691	0.731282
KWMTBOMO16592.mrna1	0.000000	0.000000	0.123218	0.194709	0.095600	0.323456
MSTRG.136.3	0.074042	0.119976	0.000000	1.080345	1.355737	0.518577
MSTRG.137.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.137.2	0.342148	0.598792	0.290333	65.978729	53.795127	72.709976
MSTRG.137.3	1.860684	0.874804	1.240433	33.293531	22.636116	27.519268
KWMTBOMO16603.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16604.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.146.1	0.177935	0.000000	0.000000	4.321526	4.371935	4.933750
MSTRG.146.3	8.720802	7.505161	9.917504	51.867950	51.127766	50.676572
MSTRG.146.2	0.000000	0.000000	0.328400	0.803149	0.946146	1.990108
KWMTBOMO16605.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16606.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.146.6	0.000000	0.197401	0.000000	1.074477	1.187094	0.000000
KWMTBOMO16607.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.141.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16608.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.145.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.142.1	2.947255	1.803146	2.481580	2.233954	0.000000	0.000000
MSTRG.143.1	0.000000	0.000000	1.000417	0.765895	0.000000	0.000000
MSTRG.144.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.164.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.165.1	632.118753	713.985232	455.993419	488.881299	390.381081	452.916263
MSTRG.164.2	1.345244	2.351393	1.743521	2.105720	0.955204	0.000000
MSTRG.164.3	0.000000	0.116396	0.000000	0.316788	0.000000	0.000000
MSTRG.164.4	12.891553	8.598725	6.600025	5.766443	8.839710	5.042231
MSTRG.164.5	15.031049	13.841289	11.010157	13.160899	9.828639	9.863974
MSTRG.166.1	1.948611	1.185459	0.000000	0.000000	0.000000	0.000000
MSTRG.167.1	0.138342	0.000000	0.081016	0.076378	0.095799	0.056785
MSTRG.167.2	701.458623	830.804151	858.868472	903.076926	934.802098	1076.603749
MSTRG.167.3	0.000000	0.081825	0.129962	0.284073	0.000000	0.097360
MSTRG.166.2	6.566752	5.874564	4.078230	6.087483	5.263541	4.522083
MSTRG.168.1	31.437665	26.650891	17.142950	84.149375	55.410213	52.000394
MSTRG.169.2	6.234029	4.093982	6.233726	3.283973	3.449102	2.886112
MSTRG.169.1	0.240726	0.139778	0.000000	0.000000	0.000000	0.000000
MSTRG.169.3	2.148013	1.876486	0.000000	0.000000	0.000000	0.000000
MSTRG.169.4	1.748717	0.000000	0.000000	0.000000	0.561801	0.827122
MSTRG.169.5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.167.4	0.000000	0.000000	0.000000	0.151293	0.000000	0.000000
MSTRG.167.5	0.000000	0.344506	0.000000	0.000000	0.000000	0.000000
MSTRG.166.3	0.000000	0.000000	0.643554	0.296298	0.494297	0.425217
MSTRG.166.4	3.010522	2.284131	0.000000	0.000000	0.000000	1.311292
MSTRG.166.5	0.000000	0.000000	3.667379	2.899902	3.982657	0.000000
MSTRG.168.2	508.662759	406.908264	222.865890	996.004727	638.324507	594.086911
MSTRG.170.1	1.905309	0.878388	1.399087	1.927898	1.435148	1.631936
MSTRG.147.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16609.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16610.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16611.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.150.1	0.000000	0.109067	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16612.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
